#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
51,Mon Feb 11 11:49:09 EST 2019,50,-26,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1- EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest1- InsertAfterRemoveTest2- RemoveTest0 RemoveTest1- RemoveTest2- RemoveTest3- RemoveTest4 RemoveTest5 RemoveTest6- RemoveTest7 , ,
52,Mon Feb 11 11:49:53 EST 2019,50,0,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1 EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest1 InsertAfterRemoveTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
53,Mon Feb 11 13:24:20 EST 2019,76,26,Assignment2Suite,ContainsTest0 ContainsTest1+ EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1+ InsertAfterRemoveTest2+ InsertTest0 InsertTest1 InsertTest2 RemoveTest1+ RemoveTest2+ RemoveTest3+ RemoveTest6+ SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 RemoveTest0 RemoveTest4 RemoveTest5 RemoveTest7 , ,
54,Mon Feb 11 13:53:19 EST 2019,76,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 RemoveTest0 RemoveTest4 RemoveTest5 RemoveTest7 , ,
55,Mon Feb 11 13:54:03 EST 2019,76,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 RemoveTest0 RemoveTest4 RemoveTest5 RemoveTest7 , ,
56,Mon Feb 11 13:55:02 EST 2019,76,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 RemoveTest0 RemoveTest4 RemoveTest5 RemoveTest7 , ,
57,Mon Feb 11 13:55:27 EST 2019,76,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 RemoveTest0 RemoveTest4 RemoveTest5 RemoveTest7 , ,
58,Mon Feb 11 13:55:38 EST 2019,76,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 RemoveTest0 RemoveTest4 RemoveTest5 RemoveTest7 , ,
59,Mon Feb 11 15:20:16 EST 2019,76,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 RemoveTest0 RemoveTest4 RemoveTest5 RemoveTest7 , ,
60,Mon Feb 11 15:21:45 EST 2019,50,-26,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1- EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest1- InsertAfterRemoveTest2- RemoveTest0 RemoveTest1- RemoveTest2- RemoveTest3- RemoveTest4 RemoveTest5 RemoveTest6- RemoveTest7 , ,
61,Mon Feb 11 15:25:18 EST 2019,76,26,Assignment2Suite,ContainsTest0 ContainsTest1+ EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1+ InsertAfterRemoveTest2+ InsertTest0 InsertTest1 InsertTest2 RemoveTest1+ RemoveTest2+ RemoveTest3+ RemoveTest6+ SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 RemoveTest0 RemoveTest4 RemoveTest5 RemoveTest7 , ,
62,Mon Feb 11 15:29:49 EST 2019,76,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 RemoveTest0 RemoveTest4 RemoveTest5 RemoveTest7 , ,
63,Mon Feb 11 15:31:21 EST 2019,76,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 RemoveTest0 RemoveTest4 RemoveTest5 RemoveTest7 , ,
64,Mon Feb 11 15:34:53 EST 2019,50,-26,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertTest0 InsertTest1 InsertTest2 SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1- EmptyTest1 FindMinMaxTest2 InsertAfterRemoveTest1- InsertAfterRemoveTest2- RemoveTest0 RemoveTest1- RemoveTest2- RemoveTest3- RemoveTest4 RemoveTest5 RemoveTest6- RemoveTest7 , ,
65,Mon Feb 11 15:45:55 EST 2019,76,26,Assignment2Suite,ContainsTest0 ContainsTest1+ EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1+ InsertAfterRemoveTest2+ InsertTest0 InsertTest1 InsertTest2 RemoveTest1+ RemoveTest2+ RemoveTest3+ RemoveTest6+ SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 RemoveTest0 RemoveTest4 RemoveTest5 RemoveTest7 , ,
66,Mon Feb 11 15:52:49 EST 2019,76,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 RemoveTest0 RemoveTest4 RemoveTest5 RemoveTest7 , ,
67,Mon Feb 11 15:53:48 EST 2019,69,-7,Assignment2Suite,ContainsTest0 EfficiencyTest1 EmptyTest0 EmptyTest1+ FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertTest0 InsertTest1 InsertTest2 RemoveTest0+ RemoveTest6 RemoveTest7+ SizeTest0 SizeTest1 SizeTest2 , ,ContainsTest1- FindMinMaxTest2 InsertAfterRemoveTest2- RemoveTest1- RemoveTest2- RemoveTest3- RemoveTest4 RemoveTest5 , ,
68,Mon Feb 11 15:54:26 EST 2019,76,7,Assignment2Suite,ContainsTest0 ContainsTest1+ EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2+ InsertTest0 InsertTest1 InsertTest2 RemoveTest1+ RemoveTest2+ RemoveTest3+ RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1- FindMinMaxTest2 RemoveTest0- RemoveTest4 RemoveTest5 RemoveTest7- , ,
69,Mon Feb 11 15:56:44 EST 2019,100,24,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1+ FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2+ HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0+ RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4+ RemoveTest5+ RemoveTest6 RemoveTest7+ SizeTest0 SizeTest1 SizeTest2 , , , ,
70,Mon Feb 11 15:58:01 EST 2019,76,-24,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1- FindMinMaxTest2- RemoveTest0- RemoveTest4- RemoveTest5- RemoveTest7- , ,
71,Mon Feb 11 15:58:55 EST 2019,76,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest6 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 RemoveTest0 RemoveTest4 RemoveTest5 RemoveTest7 , ,
72,Mon Feb 11 16:00:35 EST 2019,84,8,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0+ RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest6 RemoveTest7+ SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 FindMinMaxTest2 RemoveTest4 RemoveTest5 , ,
73,Mon Feb 11 16:00:53 EST 2019,92,8,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2+ HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4+ RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , ,EmptyTest1 RemoveTest5 , ,
74,Mon Feb 11 16:01:14 EST 2019,100,8,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1+ FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5+ RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , , , ,
75,Mon Feb 11 16:01:58 EST 2019,100,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , , , ,
76,Wed Feb 13 09:20:36 EST 2019,100,0,Assignment2Suite,ContainsTest0 ContainsTest1 EfficiencyTest1 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 , , , ,
